parking_id,floor,spot_id,x,y,status,distance,type,time_period,user_id,arrival_hour,parking_duration
P1,2,S2_59,39,37,0,63.76,normal,evening,U1237,7,1
P1,4,S4_13,45,32,0,75.22,normal,morning,U592,8,7
P1,3,S3_86,14,3,0,29.32,VIP,afternoon,U193,21,2
P1,3,S3_96,32,32,0,60.25,normal,afternoon,U1893,7,1
P1,4,S4_44,0,5,0,25.0,normal,evening,U1919,17,3
P1,2,S2_18,8,5,0,19.43,normal,afternoon,U3600,14,7
P1,2,S2_21,42,15,0,54.6,normal,morning,U400,20,3
P1,1,S1_86,24,32,1,45.0,normal,morning,U4828,7,4
P1,4,S4_83,23,2,0,43.09,normal,evening,U4132,2,1
P1,4,S4_13,10,10,1,34.14,normal,evening,U3797,2,4
P1,4,S4_46,12,2,0,32.17,normal,evening,U3636,17,4
P1,1,S1_43,48,6,1,53.37,VIP,morning,U4588,12,5
P1,1,S1_85,45,24,0,56.0,disabled,afternoon,U2106,3,3
P1,5,S5_14,0,40,1,65.0,VIP,afternoon,U2114,0,1
P1,3,S3_106,17,14,0,37.02,VIP,morning,U4599,23,7
P1,1,S1_73,37,14,0,44.56,normal,afternoon,U2840,18,1
P1,4,S4_10,30,3,0,50.15,normal,afternoon,U2033,20,6
P1,3,S3_29,36,4,0,51.22,VIP,evening,U3180,23,5
P1,4,S4_118,12,5,0,33.0,normal,evening,U1306,11,5
P1,5,S5_40,3,23,1,48.19,normal,morning,U731,6,5
P1,3,S3_26,22,38,0,58.91,normal,afternoon,U236,11,7
P1,4,S4_74,21,46,1,70.57,VIP,morning,U3194,6,2
P1,3,S3_93,15,7,1,31.55,normal,afternoon,U4880,1,4
P1,2,S2_81,3,33,0,43.14,normal,afternoon,U2043,10,2
P1,5,S5_82,5,2,0,30.39,normal,afternoon,U4275,4,2
P1,4,S4_100,23,20,1,50.48,normal,evening,U459,15,1
P1,3,S3_101,28,18,0,48.29,VIP,evening,U2671,4,2
P1,1,S1_41,24,19,1,35.61,normal,morning,U2982,10,7
P1,5,S5_61,23,5,0,48.54,normal,evening,U2847,1,6
P1,3,S3_48,16,20,0,40.61,VIP,evening,U738,18,6
P1,2,S2_68,8,37,0,47.85,normal,evening,U4602,5,1
P1,4,S4_107,36,17,0,59.81,normal,evening,U4243,4,2
P1,4,S4_71,27,40,0,68.26,disabled,morning,U1590,22,6
P1,5,S5_88,24,19,0,55.61,disabled,evening,U2823,22,3
P1,2,S2_88,25,44,1,60.61,normal,morning,U2148,8,6
P1,2,S2_2,31,25,1,49.82,normal,morning,U4015,0,2
P1,4,S4_39,11,47,1,68.27,normal,afternoon,U3363,22,7
P1,4,S4_45,25,36,0,63.83,normal,afternoon,U3418,18,4
P1,5,S5_96,13,28,0,55.87,VIP,afternoon,U2142,5,5
P1,1,S1_100,21,46,1,55.57,normal,morning,U4460,15,6
P1,4,S4_111,16,2,0,36.12,normal,morning,U1463,17,2
P1,4,S4_37,45,43,0,82.24,normal,morning,U3833,10,2
P1,1,S1_119,8,3,0,13.54,disabled,afternoon,U4620,20,6
P1,4,S4_114,22,10,1,44.17,normal,morning,U4502,3,6
P1,3,S3_78,26,35,0,58.6,normal,evening,U692,3,3
P1,3,S3_2,16,20,0,40.61,disabled,evening,U642,14,2
P1,3,S3_21,24,28,0,51.88,disabled,morning,U3632,10,1
P1,5,S5_19,40,17,0,68.46,VIP,morning,U1152,8,5
P1,3,S3_6,12,17,0,35.81,normal,afternoon,U597,12,3
P1,2,S2_80,38,20,1,52.94,normal,afternoon,U894,0,5
P1,1,S1_75,7,30,0,35.81,VIP,evening,U1309,13,5
P1,3,S3_84,1,11,0,26.05,VIP,evening,U3044,17,5
P1,5,S5_60,39,11,1,65.52,VIP,morning,U4675,9,7
P1,4,S4_108,24,0,0,44.0,VIP,evening,U3709,6,1
P1,5,S5_88,22,7,0,48.09,normal,morning,U1803,18,6
P1,5,S5_95,18,8,0,44.7,normal,afternoon,U2133,19,5
P1,5,S5_57,19,46,1,74.77,disabled,morning,U437,16,7
P1,4,S4_119,3,49,1,69.09,normal,afternoon,U2724,18,2
P1,3,S3_81,42,42,0,74.4,VIP,morning,U4218,18,1
P1,4,S4_14,42,27,1,69.93,normal,evening,U245,10,6
P1,3,S3_5,1,47,1,62.01,normal,morning,U1192,23,6
P1,3,S3_78,21,2,0,36.1,normal,morning,U3973,19,5
P1,1,S1_70,27,14,0,35.41,normal,morning,U341,8,7
P1,4,S4_41,9,47,0,67.85,VIP,evening,U706,9,3
P1,1,S1_114,30,11,0,36.95,disabled,afternoon,U1553,11,6
P1,1,S1_48,47,5,0,52.27,VIP,evening,U3717,2,6
P1,5,S5_28,30,16,0,59.0,disabled,morning,U3029,14,5
P1,2,S2_58,39,13,1,51.11,normal,evening,U4393,19,4
P1,2,S2_87,48,26,0,64.59,normal,morning,U1247,21,6
P1,5,S5_28,15,16,0,46.93,normal,afternoon,U2619,6,2
P1,4,S4_49,40,20,0,64.72,disabled,evening,U1186,7,6
P1,1,S1_49,22,11,0,29.6,VIP,morning,U2722,9,7
P1,5,S5_27,37,12,0,63.9,normal,evening,U872,13,6
P1,4,S4_2,6,16,1,37.09,normal,morning,U2089,7,3
P1,5,S5_81,26,44,0,76.11,normal,afternoon,U2839,14,4
P1,1,S1_14,26,2,0,31.08,normal,morning,U635,17,2
P1,3,S3_12,16,21,0,41.4,normal,evening,U463,5,7
P1,2,S2_96,47,42,1,73.03,normal,morning,U551,1,2
P1,5,S5_38,1,14,0,39.04,normal,evening,U447,12,3
P1,2,S2_101,23,31,0,48.6,disabled,morning,U828,8,7
P1,2,S2_46,1,2,1,12.24,normal,afternoon,U3066,8,6
P1,1,S1_9,30,15,1,38.54,normal,evening,U3039,12,4
P1,5,S5_113,38,38,0,78.74,disabled,morning,U3122,13,3
P1,3,S3_98,17,30,1,49.48,VIP,afternoon,U3895,4,1
P1,4,S4_24,33,20,1,58.59,normal,morning,U2633,15,3
P1,3,S3_14,42,14,1,59.27,normal,afternoon,U2009,21,3
P1,1,S1_45,2,46,0,51.04,normal,morning,U4166,11,5
P1,4,S4_109,12,44,0,65.61,normal,morning,U3592,15,4
P1,2,S2_16,49,42,0,74.54,normal,afternoon,U3934,11,7
P1,2,S2_70,0,10,0,20.0,normal,morning,U532,2,4
P1,1,S1_115,14,4,1,19.56,normal,afternoon,U357,10,7
P1,4,S4_68,22,25,0,53.3,normal,afternoon,U1867,22,3
P1,3,S3_118,44,29,1,67.7,normal,morning,U4363,13,7
P1,2,S2_26,1,14,0,24.04,normal,afternoon,U1818,16,4
P1,1,S1_67,19,32,0,42.22,normal,afternoon,U640,11,4
P1,3,S3_117,47,24,0,67.77,normal,evening,U762,8,3
P1,5,S5_104,36,14,0,63.63,normal,morning,U1624,7,3
P1,5,S5_32,25,47,0,78.24,normal,evening,U2886,11,5
P1,2,S2_95,17,28,0,42.76,normal,evening,U3053,17,5
P1,2,S2_47,25,31,1,49.82,normal,evening,U105,5,7
P1,5,S5_108,23,17,0,53.6,normal,evening,U4146,9,1
P1,3,S3_108,25,6,0,40.71,normal,morning,U878,12,1
P1,4,S4_112,4,40,0,60.2,normal,evening,U4457,11,6
P1,2,S2_81,35,9,1,46.14,VIP,afternoon,U3443,0,7
P1,3,S3_80,32,21,1,53.28,normal,afternoon,U1935,18,4
P1,4,S4_63,41,46,0,81.62,VIP,evening,U2246,15,1
P1,1,S1_20,1,19,0,24.03,disabled,afternoon,U130,1,1
P1,2,S2_28,14,17,0,32.02,normal,evening,U2508,13,7
P1,1,S1_46,39,25,0,51.32,VIP,morning,U2784,2,1
P1,3,S3_3,26,13,1,44.07,normal,afternoon,U465,6,3
P1,2,S2_24,9,48,1,58.84,normal,morning,U605,10,2
P1,5,S5_108,13,20,1,48.85,VIP,morning,U1878,12,7
P1,1,S1_28,15,6,0,21.16,normal,evening,U4733,1,4
P1,5,S5_115,49,1,0,74.01,normal,evening,U3088,5,2
P1,3,S3_46,43,43,0,75.81,normal,afternoon,U2253,22,1
P1,5,S5_2,16,35,1,63.48,normal,afternoon,U2312,3,6
P1,2,S2_64,46,7,0,56.53,normal,morning,U4732,15,3
P1,4,S4_18,43,19,0,67.01,disabled,morning,U917,7,7
P1,5,S5_110,35,41,0,78.91,normal,afternoon,U2988,0,4
P1,2,S2_51,9,25,0,36.57,normal,evening,U3137,23,6
P1,4,S4_101,13,31,0,53.62,normal,morning,U3214,4,7
P1,5,S5_21,32,14,1,59.93,normal,afternoon,U1721,23,1
P1,2,S2_105,7,18,0,29.31,normal,morning,U4570,13,1
P1,4,S4_50,0,31,0,51.0,normal,morning,U3705,10,6
P1,3,S3_93,35,4,0,50.23,normal,morning,U2529,16,5
P1,3,S3_116,41,37,0,70.23,normal,afternoon,U497,12,3
P1,1,S1_7,41,44,0,65.14,normal,evening,U1912,6,6
P1,5,S5_101,40,40,1,81.57,VIP,evening,U2176,5,2
P1,3,S3_31,26,8,0,42.2,normal,afternoon,U3176,2,2
P1,5,S5_83,29,9,0,55.36,normal,evening,U4016,14,2
P1,4,S4_106,34,8,1,54.93,normal,afternoon,U3551,13,4
P1,4,S4_88,27,3,0,47.17,normal,morning,U1400,1,2
P1,5,S5_62,25,49,1,80.01,normal,morning,U181,3,2
P1,3,S3_28,43,21,0,62.85,VIP,morning,U3325,10,6
P1,3,S3_45,43,24,0,64.24,disabled,morning,U1019,2,6
P1,4,S4_120,3,35,1,55.13,normal,morning,U2314,20,3
P1,3,S3_113,18,43,1,61.62,normal,evening,U2287,1,4
P1,3,S3_112,6,34,0,49.53,normal,evening,U3074,1,4
P1,5,S5_64,34,33,0,72.38,disabled,afternoon,U1319,20,7
P1,1,S1_13,19,33,0,43.08,normal,evening,U723,22,3
P1,2,S2_90,21,16,0,36.4,VIP,evening,U3343,10,6
P1,2,S2_20,22,8,1,33.41,normal,afternoon,U437,7,5
P1,5,S5_117,2,11,1,36.18,normal,evening,U1192,20,7
P1,4,S4_112,41,34,1,73.26,VIP,evening,U2560,0,7
P1,5,S5_97,14,17,0,47.02,normal,afternoon,U614,23,5
P1,1,S1_30,45,45,0,68.64,VIP,evening,U2418,10,4
P1,1,S1_84,7,49,0,54.5,VIP,afternoon,U4635,4,3
P1,1,S1_50,25,30,1,44.05,disabled,afternoon,U462,12,7
P1,5,S5_1,26,16,1,55.53,normal,morning,U1456,3,6
P1,2,S2_109,10,3,0,20.44,normal,afternoon,U2339,7,1
P1,1,S1_23,35,24,0,47.44,VIP,afternoon,U3950,4,5
P1,5,S5_24,9,1,0,34.06,normal,afternoon,U2751,7,5
P1,3,S3_4,24,48,0,68.67,normal,afternoon,U4211,22,1
P1,2,S2_75,12,43,1,54.64,VIP,afternoon,U2660,4,5
P1,5,S5_19,47,30,1,80.76,normal,evening,U4419,20,4
P1,5,S5_75,11,41,0,67.45,normal,evening,U4289,13,7
P1,4,S4_43,4,39,0,59.2,normal,afternoon,U4166,16,5
P1,4,S4_60,46,45,1,84.35,normal,afternoon,U634,10,6
P1,1,S1_115,18,3,0,23.25,normal,afternoon,U1648,14,2
P1,1,S1_36,6,28,0,33.64,normal,morning,U4616,20,1
P1,4,S4_2,28,12,1,50.46,normal,evening,U4026,3,3
P1,5,S5_17,12,8,1,39.42,VIP,afternoon,U1079,2,3
P1,1,S1_12,7,28,1,33.86,normal,evening,U3886,13,5
P1,1,S1_111,46,24,0,56.88,normal,afternoon,U833,19,1
P1,1,S1_85,44,19,1,52.93,normal,morning,U3922,6,2
P1,4,S4_23,7,38,0,58.64,normal,evening,U3716,18,6
P1,2,S2_115,25,39,1,56.32,normal,morning,U2043,16,5
P1,5,S5_17,37,40,1,79.49,normal,afternoon,U866,5,7
P1,4,S4_15,0,25,1,45.0,normal,afternoon,U2596,11,1
P1,3,S3_56,17,37,1,55.72,normal,afternoon,U4688,8,7
P1,2,S2_90,44,35,1,66.22,normal,morning,U2158,14,4
P1,1,S1_36,24,32,0,45.0,normal,evening,U3200,17,7
P1,5,S5_6,18,9,0,45.12,normal,afternoon,U1114,4,6
P1,5,S5_86,17,28,0,57.76,normal,evening,U4871,2,4
P1,2,S2_59,12,10,0,25.62,normal,morning,U2980,8,1
P1,2,S2_89,31,0,0,41.0,normal,afternoon,U4011,8,7
P1,2,S2_1,18,15,0,33.43,normal,evening,U2372,18,2
P1,1,S1_23,1,32,0,37.02,VIP,evening,U3526,13,4
P1,2,S2_76,37,27,0,55.8,normal,evening,U3296,3,4
P1,1,S1_67,32,19,1,42.22,normal,afternoon,U882,21,2
P1,2,S2_34,8,32,1,42.98,disabled,afternoon,U2048,22,1
P1,5,S5_9,25,9,1,51.57,normal,evening,U2382,23,5
P1,3,S3_101,0,37,1,52.0,normal,afternoon,U3216,6,2
P1,3,S3_47,11,22,1,39.6,normal,afternoon,U2982,21,1
P1,2,S2_67,39,39,1,65.15,VIP,afternoon,U689,16,3
P1,3,S3_21,10,21,1,38.26,normal,evening,U524,12,7
P1,3,S3_49,16,10,0,33.87,normal,afternoon,U3680,9,7
P1,4,S4_102,44,5,1,64.28,normal,morning,U3277,6,5
P1,5,S5_64,35,45,0,82.01,normal,morning,U4888,9,5
P1,2,S2_105,10,26,0,37.86,normal,afternoon,U1195,8,2
P1,3,S3_49,48,43,0,79.44,normal,evening,U2226,21,1
P1,3,S3_94,21,22,0,45.41,normal,afternoon,U1353,12,2
P1,2,S2_29,4,21,0,31.38,normal,evening,U2416,15,4
P1,5,S5_92,43,37,1,81.73,normal,afternoon,U1441,17,5
P1,1,S1_57,44,36,1,61.85,normal,afternoon,U300,10,1
P1,1,S1_4,18,33,1,42.59,normal,morning,U3700,16,3
P1,2,S2_16,15,5,0,25.81,normal,afternoon,U2051,17,4
P1,3,S3_47,14,36,0,53.63,normal,morning,U280,16,7
P1,5,S5_1,49,49,0,94.3,disabled,afternoon,U3471,13,2
P1,4,S4_29,22,42,0,67.41,normal,morning,U1251,13,5
P1,4,S4_84,35,11,0,56.69,normal,morning,U4504,4,7
P1,5,S5_53,19,14,1,48.6,normal,evening,U3517,10,4
P1,3,S3_110,48,2,0,63.04,normal,morning,U3767,10,2
P1,4,S4_32,42,33,0,73.41,normal,morning,U3717,7,5
P1,5,S5_81,38,38,1,78.74,normal,afternoon,U2892,17,1
P1,3,S3_17,6,47,0,62.38,normal,afternoon,U966,15,5
P1,1,S1_8,43,43,1,65.81,normal,morning,U1286,11,1
P1,2,S2_98,49,11,0,60.22,VIP,evening,U1255,18,3
P1,4,S4_67,21,48,1,72.39,normal,morning,U3101,13,1
P1,2,S2_81,14,24,0,37.78,VIP,afternoon,U2443,4,6
P1,1,S1_105,31,0,0,36.0,disabled,morning,U1936,6,3
P1,5,S5_100,29,2,0,54.07,normal,afternoon,U3506,11,1
P1,1,S1_23,16,39,0,47.15,VIP,morning,U3819,12,3
P1,3,S3_63,17,9,0,34.24,normal,afternoon,U533,14,6
P1,2,S2_71,20,37,0,52.06,normal,afternoon,U2994,2,4
P1,1,S1_88,6,7,1,14.22,normal,evening,U2308,1,7
P1,1,S1_75,8,41,1,46.77,VIP,afternoon,U2417,11,7
P1,4,S4_78,18,23,1,49.21,VIP,evening,U3858,10,5
P1,1,S1_15,46,48,0,71.48,VIP,afternoon,U4564,6,2
P1,1,S1_98,22,29,0,41.4,VIP,morning,U2530,15,2
P1,4,S4_16,18,39,1,62.95,normal,evening,U1190,13,6
P1,5,S5_53,33,4,1,58.24,VIP,evening,U4492,15,2
P1,2,S2_73,24,29,1,47.64,disabled,evening,U3782,9,6
P1,3,S3_17,42,5,0,57.3,VIP,morning,U799,6,3
P1,4,S4_113,47,23,0,72.33,disabled,evening,U1327,13,3
P1,3,S3_108,5,0,0,20.0,normal,morning,U1898,1,1
P1,5,S5_33,1,28,1,53.02,VIP,evening,U2699,0,6
P1,2,S2_77,44,26,0,61.11,normal,morning,U4317,5,6
P1,1,S1_110,23,34,0,46.05,VIP,morning,U2586,15,2
P1,2,S2_79,27,30,1,50.36,normal,evening,U3410,11,3
P1,4,S4_94,49,11,0,70.22,normal,evening,U4118,13,1
P1,1,S1_16,17,15,1,27.67,normal,afternoon,U4712,4,6
P1,5,S5_6,23,12,0,50.94,VIP,morning,U1229,10,1
P1,5,S5_69,32,33,0,70.97,normal,afternoon,U2471,5,2
P1,4,S4_65,12,34,0,56.06,normal,evening,U3925,0,3
P1,4,S4_38,9,23,1,44.7,normal,afternoon,U689,3,2
P1,4,S4_25,30,37,0,67.63,normal,afternoon,U1988,23,4
P1,3,S3_115,2,2,0,17.83,normal,morning,U3464,14,5
P1,4,S4_27,8,5,1,29.43,VIP,afternoon,U2689,10,2
P1,3,S3_69,7,15,0,31.55,normal,afternoon,U1067,9,6
P1,2,S2_102,40,5,0,50.31,VIP,morning,U3514,17,1
P1,5,S5_29,12,48,0,74.48,normal,afternoon,U1978,6,6
P1,4,S4_33,16,17,0,43.35,normal,morning,U3980,3,4
P1,1,S1_10,48,44,1,70.12,disabled,afternoon,U2752,20,5
P1,2,S2_50,14,14,1,29.8,VIP,evening,U929,4,1
P1,2,S2_43,8,20,1,31.54,VIP,morning,U3483,13,4
P1,3,S3_95,45,34,0,71.4,normal,morning,U4404,17,7
P1,4,S4_88,36,34,0,69.52,normal,afternoon,U1670,5,3
P1,5,S5_92,8,12,1,39.42,normal,morning,U3607,13,1
P1,5,S5_48,20,3,0,45.22,normal,afternoon,U3756,10,1
P1,5,S5_41,21,41,0,71.07,normal,morning,U190,3,4
P1,1,S1_37,18,39,0,47.95,normal,evening,U4580,22,3
P1,4,S4_25,30,20,0,56.06,VIP,morning,U3825,15,3
P1,4,S4_65,1,7,0,27.07,VIP,afternoon,U4270,15,1
P1,5,S5_29,47,18,1,75.33,normal,evening,U3061,6,7
P1,3,S3_114,39,22,0,59.78,normal,morning,U127,22,5
P1,3,S3_73,14,46,0,63.08,normal,morning,U1279,16,3
P1,1,S1_17,15,34,0,42.16,normal,afternoon,U3013,4,5
P1,5,S5_28,46,43,0,87.97,VIP,morning,U1405,15,5
P1,2,S2_57,22,26,1,44.06,normal,evening,U3799,15,2
P1,1,S1_101,34,46,0,62.2,normal,evening,U3946,9,4
P1,4,S4_111,49,13,0,70.7,normal,evening,U2346,13,3
P1,2,S2_20,1,19,0,29.03,normal,evening,U3954,0,7
P1,2,S2_28,47,48,0,77.18,normal,evening,U157,20,2
P1,3,S3_33,4,41,0,56.19,normal,afternoon,U2235,4,5
P1,3,S3_58,20,45,1,64.24,normal,afternoon,U4153,5,7
P1,3,S3_39,10,4,0,25.77,disabled,afternoon,U3655,3,7
P1,2,S2_74,6,35,0,45.51,normal,afternoon,U4136,18,4
P1,2,S2_20,1,45,1,55.01,disabled,morning,U185,20,7
P1,2,S2_95,7,6,1,19.22,normal,evening,U298,7,3
P1,4,S4_62,12,41,0,62.72,normal,morning,U1676,21,2
P1,4,S4_92,3,3,0,24.24,normal,morning,U1302,3,1
P1,2,S2_72,28,6,0,38.64,normal,morning,U445,3,7
P1,1,S1_6,35,14,0,42.7,normal,evening,U202,7,1
P1,2,S2_36,5,22,0,32.56,VIP,evening,U855,20,4
P1,5,S5_86,22,41,1,71.53,normal,afternoon,U4517,4,6
P1,3,S3_33,49,47,1,82.9,normal,evening,U74,18,4
P1,5,S5_100,7,38,0,63.64,normal,morning,U1421,8,7
P1,2,S2_47,35,31,0,56.75,normal,morning,U1110,2,1
P1,4,S4_29,40,3,0,60.11,normal,evening,U1890,16,5
P1,4,S4_90,24,3,1,44.19,normal,afternoon,U3010,19,3
P1,5,S5_28,37,26,0,70.22,normal,evening,U3636,2,6
P1,5,S5_73,44,22,1,74.19,VIP,afternoon,U4259,10,5
P1,5,S5_72,49,20,0,77.92,VIP,evening,U3815,7,7
P1,1,S1_113,36,45,1,62.63,normal,evening,U3978,22,3
P1,2,S2_114,7,0,0,17.0,normal,afternoon,U4826,12,2
P1,3,S3_57,2,27,1,42.07,normal,afternoon,U3481,12,2
P1,3,S3_57,21,17,0,42.02,normal,morning,U2617,10,1
P1,2,S2_4,24,33,0,50.8,VIP,morning,U3326,11,7
P1,4,S4_108,19,9,0,41.02,VIP,evening,U2663,1,7
P1,2,S2_10,31,47,0,66.3,normal,afternoon,U2271,13,1
P1,3,S3_71,4,7,0,23.06,VIP,evening,U815,15,1
P1,1,S1_11,34,11,0,40.74,normal,morning,U2739,3,2
P1,1,S1_3,33,48,0,63.25,normal,evening,U2407,9,1
P1,1,S1_90,21,37,0,47.54,normal,afternoon,U3756,19,4
P1,3,S3_51,33,15,0,51.25,disabled,afternoon,U2264,15,1
P1,5,S5_10,30,35,0,71.1,VIP,morning,U41,5,6
P1,1,S1_114,11,22,0,29.6,normal,afternoon,U891,22,4
P1,3,S3_90,31,27,0,56.11,normal,morning,U1047,2,4
P1,1,S1_59,24,40,1,51.65,normal,morning,U2462,9,4
P1,3,S3_113,13,48,0,64.73,normal,evening,U1852,11,5
P1,2,S2_30,37,5,0,47.34,normal,afternoon,U1089,21,7
P1,3,S3_24,26,28,1,53.21,normal,afternoon,U613,18,7
P1,1,S1_87,42,5,1,47.3,normal,afternoon,U888,9,6
P1,1,S1_29,24,30,1,43.42,disabled,afternoon,U4409,14,2
P1,4,S4_90,19,12,0,42.47,normal,morning,U3086,19,1
P1,3,S3_5,14,12,0,33.44,VIP,morning,U4132,0,4
P1,3,S3_49,8,38,0,53.83,normal,evening,U3871,3,3
P1,5,S5_54,19,24,0,55.61,normal,evening,U4835,21,3
P1,4,S4_75,11,34,0,55.74,VIP,afternoon,U3606,16,6
P1,5,S5_91,44,12,1,70.61,normal,evening,U1323,22,3
P1,1,S1_98,31,12,1,38.24,normal,morning,U2230,1,5
P1,2,S2_20,11,20,1,32.83,normal,evening,U3773,10,7
P1,5,S5_11,37,27,0,70.8,normal,morning,U4714,2,5
P1,3,S3_120,31,38,1,64.04,normal,afternoon,U1115,20,6
P1,2,S2_65,14,13,0,29.1,VIP,evening,U1024,1,4
P1,3,S3_63,33,28,0,58.28,normal,evening,U3457,4,7
P1,2,S2_21,34,49,1,69.64,VIP,afternoon,U3694,3,2
P1,2,S2_103,30,49,0,67.45,disabled,evening,U3818,8,3
P1,5,S5_22,38,40,0,80.17,normal,afternoon,U3016,20,1
P1,2,S2_49,27,1,0,37.02,normal,afternoon,U354,8,7
P1,1,S1_36,34,13,1,41.4,VIP,morning,U330,23,7
P1,4,S4_34,38,39,0,74.45,normal,evening,U4095,11,5
P1,2,S2_15,5,7,0,18.6,normal,afternoon,U3295,4,3
P1,3,S3_88,39,23,0,60.28,normal,evening,U1243,0,1
P1,5,S5_12,3,6,0,31.71,normal,afternoon,U409,9,1
P1,1,S1_25,16,10,0,23.87,normal,morning,U2379,4,2
P1,1,S1_8,0,32,0,37.0,normal,morning,U858,6,6
P1,2,S2_99,37,2,1,47.05,normal,afternoon,U3811,18,5
P1,5,S5_17,42,0,1,67.0,normal,morning,U649,20,3
P1,3,S3_48,25,19,0,46.4,normal,morning,U1776,5,3
P1,2,S2_105,18,31,0,45.85,normal,afternoon,U3169,9,7
P1,1,S1_24,49,34,0,64.64,VIP,evening,U1532,15,2
P1,1,S1_17,10,1,1,15.05,disabled,evening,U3698,2,5
P1,5,S5_66,27,1,0,52.02,normal,evening,U3451,17,6
P1,2,S2_24,40,47,0,71.72,normal,afternoon,U3289,9,1
P1,3,S3_3,21,37,0,57.54,VIP,morning,U2639,12,4
P1,2,S2_54,17,4,0,27.46,normal,morning,U3571,3,3
P1,5,S5_56,19,23,0,54.83,disabled,morning,U3515,13,1
P1,3,S3_103,10,21,0,38.26,normal,evening,U4142,12,6
P1,1,S1_25,21,25,0,37.65,VIP,afternoon,U4918,16,5
P1,5,S5_17,31,33,0,70.28,VIP,morning,U1748,21,2
P1,1,S1_107,24,3,1,29.19,normal,evening,U729,18,5
P1,3,S3_74,39,29,0,63.6,VIP,morning,U4953,11,1
P1,3,S3_95,34,4,1,49.23,normal,morning,U2295,1,2
P1,1,S1_58,34,3,0,39.13,disabled,morning,U1635,4,7
P1,5,S5_12,46,38,0,84.67,normal,morning,U2071,16,2
P1,4,S4_49,30,42,0,71.61,normal,afternoon,U2812,4,1
P1,4,S4_33,44,43,0,81.52,normal,evening,U1643,4,3
P1,3,S3_91,10,49,0,65.01,normal,afternoon,U976,0,7
P1,5,S5_15,21,44,0,73.75,normal,morning,U3940,23,7
P1,4,S4_10,45,3,0,65.1,normal,afternoon,U891,20,2
P1,3,S3_35,35,18,0,54.36,normal,evening,U1646,6,4
P1,1,S1_107,1,24,0,29.02,VIP,evening,U2073,21,1
P1,5,S5_1,31,47,0,81.3,VIP,evening,U4162,22,1
P1,5,S5_36,28,9,0,54.41,normal,morning,U4070,18,4
P1,2,S2_62,3,46,0,56.1,normal,evening,U1589,4,2
P1,3,S3_103,0,1,0,16.0,normal,evening,U2855,6,3
P1,4,S4_2,43,10,0,64.15,normal,evening,U4608,5,1
P1,1,S1_33,22,28,0,40.61,normal,morning,U2178,6,6
P1,5,S5_105,23,3,1,48.19,normal,evening,U4242,11,5
P1,4,S4_23,12,16,0,40.0,normal,morning,U834,7,2
P1,1,S1_99,37,20,0,47.06,normal,morning,U2798,2,4
P1,5,S5_55,41,42,1,83.69,normal,evening,U4937,18,6
P1,3,S3_62,32,14,1,49.93,normal,evening,U3256,1,2
P1,5,S5_57,35,8,1,60.9,normal,afternoon,U2843,21,5
P1,4,S4_14,27,7,0,47.89,disabled,morning,U2557,11,3
P1,3,S3_54,45,4,1,60.18,normal,morning,U153,23,4
P1,1,S1_88,22,0,1,27.0,VIP,morning,U4806,1,7
P1,3,S3_14,21,37,0,57.54,VIP,morning,U3531,11,4
P1,1,S1_2,8,49,0,54.65,disabled,afternoon,U1977,18,4
P1,5,S5_81,33,42,1,78.41,normal,afternoon,U3677,14,4
P1,1,S1_60,26,1,1,31.02,normal,evening,U3564,21,3
P1,5,S5_70,33,36,1,73.84,normal,evening,U4420,10,4
P1,2,S2_66,23,15,1,37.46,normal,evening,U3656,1,6
P1,2,S2_95,16,3,0,26.28,normal,morning,U1014,4,4
P1,5,S5_96,4,38,0,63.21,normal,evening,U656,11,7
P1,4,S4_52,19,47,0,70.7,normal,evening,U1007,16,5
P1,3,S3_42,6,41,1,56.44,normal,morning,U2015,16,3
P1,5,S5_28,22,30,1,62.2,normal,morning,U1469,12,3
P1,5,S5_91,0,8,0,33.0,normal,evening,U1693,21,6
P1,2,S2_105,42,29,0,61.04,normal,morning,U666,14,3
P1,3,S3_95,32,40,0,66.22,VIP,evening,U2329,13,1
P1,2,S2_87,44,5,0,54.28,normal,afternoon,U626,22,5
P1,2,S2_87,27,23,0,45.47,normal,morning,U482,12,7
P1,5,S5_95,47,30,0,80.76,normal,afternoon,U1594,21,1
P1,5,S5_39,18,5,0,43.68,normal,evening,U3657,4,4
P1,3,S3_101,15,21,0,40.81,normal,afternoon,U1221,15,2
P1,5,S5_96,13,20,0,48.85,disabled,afternoon,U4368,22,1
P1,3,S3_33,21,49,0,68.31,normal,afternoon,U3753,10,2
P1,4,S4_16,28,4,1,48.28,normal,morning,U3287,11,3
P1,2,S2_120,44,28,0,62.15,normal,morning,U993,23,5
P1,5,S5_6,38,10,1,64.29,normal,morning,U3022,9,1
P1,5,S5_70,6,4,0,32.21,normal,evening,U4797,0,7
P1,2,S2_49,10,25,0,36.93,normal,afternoon,U3707,12,4
P1,5,S5_33,13,12,0,42.69,normal,afternoon,U406,22,5
P1,4,S4_105,42,44,1,80.83,normal,evening,U4587,1,6
P1,2,S2_39,7,25,0,35.96,normal,afternoon,U2461,13,1
P1,3,S3_39,5,32,1,47.39,normal,evening,U4512,0,4
P1,5,S5_47,16,32,0,60.78,normal,morning,U4416,5,4
P1,1,S1_102,6,14,1,20.23,normal,afternoon,U2957,7,1
